-1.263771 49.680153
-1.261131 49.677219
-1.258784 49.674579
-1.256144 49.671646
-1.252917 49.669299
-1.249396 49.666659
-1.247050 49.664018
-1.244409 49.661085
-1.241182 49.658738
-1.238542 49.655804
-1.237369 49.651991
-1.237369 49.647884
-1.237075 49.643777
-1.235902 49.639963
-1.234142 49.636736
-1.232382 49.633509
-1.230622 49.630283
-1.229448 49.626469
-1.228275 49.622655
-1.227101 49.619135
-1.227688 49.614441
-1.230328 49.611508
-1.235315 49.610334
-1.239422 49.611508
-1.243236 49.613268
-1.248223 49.615028
-1.253797 49.614148
-1.254970 49.610334
-1.256144 49.606228
-1.258197 49.602414
-1.259077 49.598307
-1.259370 49.593907
-1.259077 49.589800
-1.259370 49.585986
-1.265237 49.585399
-1.270811 49.586573
-1.277265 49.587160
-1.283425 49.586866
-1.287826 49.585399
-1.292226 49.583933
-1.296040 49.581586
-1.299267 49.578946
-1.301320 49.575719
-1.303374 49.572198
-1.304547 49.568385
-1.305134 49.563691
-1.304547 49.559584
-1.304254 49.555184
-1.303960 49.551370
-1.303080 49.547557
-1.301613 49.543743
-1.300147 49.540516
-1.298387 49.537289
-1.296333 49.533769
-1.293986 49.531129
-1.291933 49.527902
-1.289586 49.524968
-1.287239 49.522328
-1.283719 49.519688
-1.281372 49.517048
-1.278732 49.513821
-1.276092 49.511181
-1.273451 49.508247
-1.271105 49.505607
-1.268758 49.502380
-1.267091 49.499999
# -b
0.098399  49.499999
0.097100  49.502380
0.093287  49.504434
0.088593  49.506194
0.085953  49.507660
0.081846  49.509714
0.078032  49.511767
0.075685  49.514701
0.073925  49.517635
0.073632  49.522035
0.074219  49.526728
0.075979  49.530249
0.077152  49.534062
0.079792  49.537289
0.081553  49.540810
0.084193  49.543743
0.086540  49.546970
0.088593  49.550490
0.091233  49.553717
0.093580  49.556651
0.096220  49.559584
0.098567  49.563104
0.101207  49.566331
0.103554  49.569558
0.105608  49.573078
0.107954  49.576012
0.110595  49.579239
0.112941  49.582172
0.115582  49.585693
0.117928  49.588626
0.120569  49.591560
0.122915  49.594787
0.125556  49.597720
0.128196  49.600947
0.130543  49.603881
0.132596  49.607401
0.134943  49.610628
0.137583  49.613561
0.139343  49.617082
0.141397  49.620895
0.143744  49.623829
0.145504  49.627642
0.148144  49.630576
0.149904  49.634096
0.151958  49.637616
0.154011  49.641137
0.155478  49.644657
0.156945  49.648764
0.158118  49.652871
0.159585  49.656978
0.160465  49.661085
0.161052  49.665485
0.162225  49.669592
0.163692  49.673699
0.164865  49.677806
0.166039  49.681620
0.167799  49.685140
0.169852  49.688953
0.173079  49.691300
0.176013  49.694234
0.180120  49.695994
0.182466  49.699221
0.184520  49.702741
0.187453  49.705381
0.191267  49.707435
0.195081  49.708608
0.198894  49.710955
0.201828  49.713302
0.205935  49.715649
0.208868  49.717996
0.213269  49.719756
0.217669  49.721222
0.222949  49.722103
0.227936  49.723276
0.234390  49.723569
0.240257  49.724156
0.245244  49.725329
0.249645  49.727090
0.254045  49.728263
0.258152  49.730610
0.262552  49.732077
0.266952  49.733543
0.270766  49.735890
0.275166  49.737357
0.279273  49.739410
0.283674  49.741171
0.288661  49.742344
0.293941  49.743224
0.299808  49.743811
0.305382  49.744397
0.311249  49.744984
0.316236  49.746158
0.321810  49.746744
0.327090  49.747918
0.332664  49.748211
0.337944  49.749384
0.342638  49.751145
0.347038  49.752905
0.350852  49.754665
0.353785  49.757598
0.357306  49.759945
0.360239  49.762585
0.363466  49.764932
0.366693  49.767866
0.370507  49.769626
0.374320  49.771973
0.379014  49.773440
0.383414  49.774906
0.387815  49.776666
0.392215  49.778427
0.396028  49.780187
0.400429  49.781947
0.405122  49.783414
0.408056  49.784587
0.408056  49.784880
0.411576  49.785174
0.416563  49.786347
0.421844  49.787521
0.426831  49.788694
0.431524  49.790161
0.435925  49.791921
0.440325  49.793388
0.445019  49.794854
0.449419  49.796615
0.453819  49.798081
0.458806  49.799255
0.463207  49.800721
0.468194  49.802482
0.472594  49.804242
0.477581  49.805122
0.481981  49.806589
0.485795  49.808935
0.489608  49.810696
0.492835  49.813336
0.496649  49.815683
0.500463  49.817443
0.504863  49.819203
0.509557  49.820963
0.514837  49.821843
0.519824  49.823016
0.524224  49.824483
0.528038  49.826537
0.531852  49.828590
0.535958  49.830937
0.539772  49.832697
0.543292  49.835044
0.547106  49.836804
0.551213  49.839151
0.555613  49.840618
0.559427  49.842671
0.563240  49.844725
0.567641  49.846485
0.572334  49.847952
0.576735  49.849418
0.581135  49.851178
0.585829  49.852645
0.590816  49.853819
0.595803  49.854992
0.601670  49.855579
0.606950  49.856752
0.611937  49.857632
0.616338  49.859099
0.621618  49.860272
0.626018  49.862033
0.630419  49.863206
0.635699  49.864379
0.640393  49.866140
0.645966  49.866726
0.651540  49.867313
0.656820  49.868193
0.662688  49.868780
0.667675  49.869953
0.672955  49.871127
0.677942  49.872593
0.683222  49.873473
0.689089  49.874060
0.694663  49.874940
0.700530  49.875527
0.706984  49.875527
0.713438  49.875527
0.720478  49.875234
0.726932  49.874353
0.733093  49.873473
0.740133  49.873180
0.746587  49.873473
0.753041  49.873473
0.759495  49.873473
0.765362  49.873767
0.771229  49.874647
0.776802  49.875234
0.782083  49.876114
0.787657  49.876994
0.792644  49.877874
0.797337  49.879340
0.802618  49.880514
0.807018  49.882274
0.810832  49.884034
0.815232  49.885794
0.819632  49.887261
0.824326  49.889021
0.829313  49.889901
0.835180  49.890488
0.840167  49.891661
0.846034  49.892248
0.851901  49.892835
0.857768  49.893421
0.863635  49.894008
0.869209  49.894302
0.874489  49.895475
0.879770  49.896648
0.884757  49.897822
0.890037  49.898995
0.895024  49.899582
0.900305  49.900755
0.905292  49.901929
0.910572  49.903102
0.915559  49.904276
0.920839  49.905156
0.925240  49.906622
0.929640  49.908383
0.933747  49.910143
0.937267  49.911609
0.941961  49.913076
0.945481  49.915423
0.950175  49.916596
0.954869  49.918357
0.959856  49.919530
0.965136  49.920410
0.970710  49.920997
0.977163  49.920997
0.984204  49.920410
0.990951  49.920703
0.997698  49.920410
1.004739  49.920117
1.011486  49.920117
1.017060  49.920410
1.022633  49.920997
1.028500  49.921584
1.034368  49.922170
1.039355  49.923344
1.045222  49.923930
1.051089  49.924517
1.056956  49.925104
1.062823  49.925690
1.068690  49.925984
1.073677  49.927157
1.078077  49.928624
1.082771  49.930384
1.086585  49.932438
1.090985  49.933904
1.095092  49.936251
1.098906  49.938598
1.103306  49.940065
1.107706  49.941532
1.112400  49.942998
1.116800  49.944759
1.121494  49.946519
1.125894  49.947692
1.131175  49.948865
1.135575  49.950626
1.139975  49.951799
1.144669  49.953559
1.149069  49.955319
1.153469  49.956786
1.158750  49.957666
1.163444  49.959426
1.167844  49.960893
1.173124  49.962066
1.177525  49.963533
1.182805  49.964413
1.187792  49.965587
1.192486  49.967347
1.197473  49.968227
1.201873  49.969694
1.206567  49.971454
1.210967  49.972921
1.215661  49.974387
1.220061  49.976147
1.223875  49.978201
1.227688  49.979961
1.232382  49.981721
1.236489  49.983481
1.239422  49.986415
1.243236  49.988468
1.247343  49.990228
1.250570  49.993162
1.254383  49.994922
1.257904  49.997562
1.261717  49.999616
1.264064  50.002843
1.268171  50.004603
1.271985  50.006656
1.275798  50.009003
1.279025  50.011350
1.283132  50.013403
1.286946  50.015457
1.289879  50.018097
1.293986  50.019857
1.297213  50.022497
1.301027  50.024844
1.304547  50.027191
1.308361  50.029245
1.311294  50.031885
1.315401  50.033938
1.318628  50.036285
1.321855  50.038925
1.325962  50.040979
1.329775  50.043619
1.333589  50.045672
1.336816  50.048019
1.340923  50.050366
1.344737  50.052126
1.349137  50.053886
1.352950  50.055940
1.357057  50.057700
1.360871  50.060047
1.364685  50.061807
1.368498  50.064154
1.372605  50.066207
1.377006  50.067674
1.380819  50.069727
1.385513  50.071194
1.389326  50.073248
1.394020  50.074714
1.397834  50.077061
1.401647  50.078821
1.405461  50.081168
1.409568  50.082928
1.412795  50.085569
1.416608  50.087622
1.420422  50.089676
1.424529  50.091729
1.427756  50.094076
1.431569  50.096423
1.435676  50.098476
1.438903  50.100823
1.441837  50.103463
1.444770  50.106397
1.447704  50.109037
1.450637  50.112264
1.452984  50.115197
1.455918  50.118424
1.458265  50.121064
1.461198  50.124291
1.462958  50.127812
1.465012  50.131332
1.467065  50.135146
1.468239  50.138959
1.469705  50.143066
1.471172  50.146880
1.472639  50.150987
1.473519  50.155387
1.474986  50.159201
1.477333  50.162721
1.478213  50.166828
1.480560  50.170348
1.482613  50.173868
1.484373  50.177389
1.487013  50.180615
1.489654  50.183549
1.492294  50.186776
1.494934  50.189709
1.497574  50.192643
1.500214  50.195870
1.502855  50.198803
1.505495  50.202030
1.509308  50.203790
1.512535  50.206431
1.516642  50.208191
1.521043  50.209951
1.525443  50.211711
1.530137  50.213178
1.534830  50.214645
1.539524  50.216111
1.544511  50.217285
1.549205  50.218752
1.555072  50.219338
1.560645  50.218752
1.566512  50.218752
1.567686  50.215231
1.570326  50.212298
1.575020  50.210538
1.579713  50.208777
1.584407  50.207311
1.588514  50.205257
1.593208  50.203497
1.598195  50.201737
1.602888  50.199977
1.608462  50.198803
1.611982  50.197923
1.616676  50.196457
1.621370  50.194696
1.625183  50.192643
1.629877  50.191176
1.634864  50.189123
1.641024  50.188243
1.645718  50.186776
1.650412  50.185016
1.656866  50.184136
1.662733  50.184722
1.668013  50.185896
1.669480  50.189709
1.670947  50.193816
1.665373  50.194990
1.658919  50.196163
1.654225  50.197923
1.652465  50.201150
1.650118  50.203790
1.646892  50.206431
1.651292  50.208191
1.657159  50.208484
1.662439  50.209364
1.666253  50.211711
1.663906  50.214351
1.659212  50.216111
1.652172  50.216698
1.645131  50.217285
1.637798  50.217578
1.630757  50.218165
1.626943  50.219925
1.623717  50.222858
1.620490  50.225205
1.617263  50.227845
1.614036  50.230192
1.611689  50.233126
1.608462  50.235473
1.606115  50.238700
1.602888  50.241046
1.600542  50.243980
1.598781  50.247207
1.596435  50.250140
1.593501  50.251314
1.590568  50.248674
1.586461  50.250140
1.582940  50.252487
1.582354  50.256008
1.582354  50.260408
1.578833  50.262755
1.573260  50.263048
1.567979  50.262168
1.562112  50.261581
1.555365  50.261875
1.551258  50.264221
1.548031  50.266568
1.545684  50.269502
1.543044  50.272435
1.540697  50.275369
1.538350  50.278302
1.535710  50.281236
1.535124  50.285050
1.534243  50.288570
1.534830  50.292090
1.536004  50.296490
1.537470  50.300304
1.538937  50.304411
1.540404  50.308225
1.540991  50.312918
1.542164  50.317025
1.543044  50.321719
1.543924  50.326119
1.544511  50.330813
1.545391  50.335213
1.546564  50.339320
1.547151  50.344014
1.548618  50.347827
1.549498  50.352521
1.550965  50.356335
1.552725  50.359855
1.555365  50.363082
1.560059  50.364842
1.565926  50.365135
1.572086  50.365135
1.577367  50.366309
1.581474  50.368362
1.585287  50.370416
1.591154  50.370709
1.598195  50.370416
1.603768  50.369242
1.610222  50.368362
1.608462  50.370416
1.606115  50.373643
1.603475  50.376283
1.602888  50.380390
1.599661  50.382737
1.592621  50.383323
1.586754  50.383617
1.581180  50.384790
1.577367  50.386844
1.573260  50.389190
1.570033  50.391537
1.566219  50.393591
1.562699  50.396231
1.560352  50.399164
1.558885  50.402391
1.558005  50.406205
1.559179  50.410312
1.560645  50.414126
1.562699  50.417646
1.564752  50.421459
1.566219  50.425273
1.567393  50.429380
1.568859  50.433194
1.569446  50.438181
1.570326  50.442581
1.570913  50.446981
1.570913  50.450208
1.572086  50.454315
1.572673  50.459009
1.572673  50.463116
1.572673  50.467223
1.573260  50.471623
1.574140  50.476317
1.574140  50.480424
1.574140  50.484531
1.574726  50.489224
1.574726  50.493331
1.574726  50.497438
1.575313  50.501838
1.576193  50.506532
1.577073  50.511226
1.576780  50.515333
1.576780  50.519146
1.577367  50.523840
1.577367  50.527947
1.577953  50.532641
1.578833  50.537334
1.581474  50.539975
1.584700  50.542908
1.590568  50.543201
1.595555  50.541735
1.601128  50.540268
1.606115  50.541441
1.606995  50.544962
1.605235  50.548188
1.602888  50.551122
1.600248  50.554056
1.597315  50.556696
1.593794  50.559043
1.590861  50.561683
1.586754  50.563736
1.582647  50.565790
1.581180  50.569310
1.579420  50.572537
1.577660  50.575764
1.577073  50.579577
1.577073  50.583684
1.577073  50.587791
1.577367  50.592192
1.577367  50.596299
1.577367  50.599819
1.576486  50.603339
1.576486  50.607446
1.577073  50.612140
1.576193  50.615953
1.576193  50.620060
1.576193  50.624167
1.576193  50.628274
1.575313  50.632088
1.575020  50.636195
1.574140  50.639715
1.573260  50.643529
1.572380  50.647342
1.571793  50.651156
1.570913  50.654676
1.570033  50.658490
1.569153  50.662303
1.568273  50.665824
1.567393  50.669637
1.566806  50.673451
1.565926  50.677264
1.565046  50.680785
1.564166  50.684598
1.563872  50.688705
1.563872  50.692812
1.563872  50.696919
1.563872  50.701026
1.564459  50.705720
1.566806  50.709240
1.568566  50.712760
1.570619  50.716281
1.572380  50.720094
1.575313  50.723028
1.577367  50.726255
1.580007  50.729481
1.583234  50.731828
1.585874  50.735055
1.588514  50.737989
1.589981  50.742096
1.592034  50.745909
1.594088  50.749136
1.595555  50.753243
1.597608  50.757057
1.598781  50.760870
1.599368  50.765564
1.600835  50.769378
1.601715  50.774071
1.602595  50.778472
1.603182  50.783165
1.603182  50.787272
1.602302  50.791086
1.602302  50.795193
1.600542  50.798713
1.600248  50.801647
1.599368  50.805460
1.598488  50.809274
1.597021  50.812501
1.595261  50.815728
1.594381  50.819541
1.592914  50.822768
1.592034  50.826582
1.590274  50.830102
1.589394  50.833622
1.587634  50.836849
1.586167  50.840369
1.584407  50.843596
1.582647  50.846823
1.581180  50.850344
1.579713  50.853570
1.577953  50.857091
1.576486  50.860318
1.576193  50.864425
1.577367  50.868238
1.580300  50.871465
1.584994  50.872932
1.590861  50.873519
1.597608  50.873519
1.602595  50.874692
1.607289  50.876159
1.612569  50.877332
1.619023  50.877332
1.624890  50.877919
1.630170  50.878799
1.634864  50.880266
1.640144  50.881439
1.644838  50.883199
1.648652  50.884959
1.652759  50.887013
1.656572  50.889066
1.660679  50.891120
1.663906  50.893467
1.667133  50.896107
1.670653  50.898747
1.673880  50.901387
1.677107  50.904027
1.680041  50.906961
1.683267  50.909308
1.686201  50.912535
1.689428  50.914881
1.692655  50.917522
1.696175  50.919868
1.699989  50.922215
1.703802  50.924269
1.707909  50.926029
1.711430  50.928669
1.715243  50.930723
1.719057  50.932776
1.722577  50.935416
1.725804  50.937763
1.729911  50.940110
1.733431  50.942457
1.737245  50.944510
1.741058  50.946270
1.745752  50.948031
1.750446  50.949497
1.755139  50.951257
1.759833  50.952431
1.764527  50.954191
1.768927  50.955951
1.774207  50.956538
1.778901  50.958298
1.783595  50.959765
1.787995  50.961525
1.792689  50.962698
1.798556  50.963285
1.804716  50.963872
1.810583  50.964458
1.815277  50.966218
1.819677  50.967392
1.824958  50.968565
1.830238  50.969739
1.834932  50.971206
1.839625  50.972672
1.843732  50.974726
1.849013  50.975899
1.853706  50.977366
1.858987  50.978246
1.864267  50.979126
1.870134  50.979713
1.875708  50.980300
1.882455  50.980300
1.888322  50.980886
1.893016  50.982646
1.897710  50.983820
1.901523  50.986167
1.906510  50.987633
1.910324  50.989393
1.915017  50.991154
1.920298  50.992327
1.925578  50.992914
1.930859  50.994087
1.936726  50.994674
1.939659  50.993794
1.940246  50.993500
1.943473  50.995261
1.949340  50.995554
1.955207  50.996141
1.961074  50.996727
1.967235  50.997314
1.973102  50.997901
1.978382  50.998781
1.983076  51.000248
1.988356  51.001421
1.993636  51.002301
1.999504  51.002888
2.005664  51.003475
2.011531  51.003768
2.017105  51.004355
2.023265  51.004941
2.029132  51.005528
2.034999  51.005821
2.040280  51.006995
2.045854  51.008168
2.051134  51.008755
2.057001  51.009342
2.064041  51.009048
2.071375  51.008755
2.078123  51.008755
2.085163  51.008168
2.091030  51.008755
2.097777  51.009048
2.103644  51.009342
2.109805  51.009928
2.115085  51.011102
2.120366  51.012275
2.124766  51.013742
2.127699  51.014035
2.132393  51.015209
2.137673  51.016382
2.142954  51.017556
2.148234  51.018436
2.153515  51.019316
2.158795  51.020489
2.164075  51.021369
2.168769  51.023129
2.173756  51.024303
2.178156  51.026063
2.182850  51.027530
2.186957  51.029583
2.191357  51.031050
2.196051  51.032517
2.200745  51.034277
2.206025  51.035157
2.211892  51.035450
2.218053  51.036037
2.223333  51.037210
2.229200  51.037797
2.235360  51.038090
2.240641  51.039264
2.246508  51.039850
2.251788  51.040731
2.257069  51.041611
2.262349  51.042784
2.267629  51.043664
2.272910  51.044837
2.278190  51.045718
2.282884  51.047184
2.287578  51.048944
2.292858  51.049824
2.298138  51.050705
2.302832  51.052171
2.308112  51.053345
2.312806  51.054812
2.318086  51.055692
2.323367  51.056865
2.329234  51.057452
2.335101  51.056865
2.339208  51.054812
2.342141  51.052171
2.348889  51.052171
2.353582  51.053931
2.359449  51.054518
2.365316  51.053931
2.371770  51.053051
2.378811  51.052465
2.384678  51.051878
2.389958  51.053051
2.395825  51.053638
2.401106  51.054812
2.407266  51.055105
2.412547  51.055985
2.417827  51.057158
2.423107  51.058038
2.427801  51.059799
2.433081  51.060679
2.437775  51.062145
2.443055  51.063025
2.448336  51.064199
2.453029  51.065666
2.457430  51.067132
2.462710  51.068012
2.468284  51.069186
2.472684  51.070653
2.477378  51.072119
2.482365  51.073586
2.487645  51.074760
2.492339  51.076226
2.497033  51.077693
2.500000  51.078682
# -b
-2.500259 49.500033
-2.500273 49.499999
# -b
-2.542423 49.499999
-2.542209 49.501500
-2.542796 49.505314
-2.539276 49.507367
-2.533995 49.508834
-2.527248 49.508541
-2.520794 49.507954
-2.514340 49.508247
-2.508180 49.508247
-2.501726 49.507660
-2.500553 49.504140
-2.500259 49.500033
# -b
-2.168476 49.731197
-2.162315 49.730610
-2.154981 49.730316
-2.155275 49.727383
-2.159382 49.725916
-2.165249 49.725036
-2.167889 49.721809
-2.169356 49.718289
-2.173169 49.716235
-2.177570 49.714475
-2.182557 49.713302
-2.187544 49.711835
-2.191944 49.710368
-2.195464 49.708022
-2.199865 49.706261
-2.204558 49.704795
-2.210132 49.704208
-2.216586 49.703915
-2.222160 49.703915
-2.226853 49.705675
-2.228907 49.708902
-2.228613 49.712422
-2.226266 49.714769
-2.225386 49.716529
-2.221573 49.718582
-2.218053 49.720929
-2.213652 49.722396
-2.209252 49.724156
-2.204265 49.725329
-2.197811 49.725623
-2.192237 49.724449
-2.186370 49.723276
-2.182557 49.725329
-2.179036 49.727676
-2.174636 49.729436
-2.168476 49.728850
-2.168476 49.731197
# -b
-7.379916 55.372401
-7.371996 55.372988
-7.365542 55.372988
-7.359968 55.371521
-7.354395 55.370055
-7.347941 55.368881
-7.341780 55.367708
-7.337087 55.365948
-7.331806 55.364188
-7.325353 55.363014
-7.318019 55.362427
-7.310978 55.361547
-7.302764 55.361254
-7.294844 55.361254
-7.287510 55.361254
-7.281349 55.360374
-7.276656 55.358320
-7.271962 55.356267
-7.266388 55.355094
-7.259054 55.354213
-7.252014 55.354507
-7.245267 55.354213
-7.240866 55.352160
-7.237640 55.349520
-7.234119 55.346880
-7.229426 55.345119
-7.222678 55.343946
-7.215931 55.343359
-7.209478 55.342186
-7.204784 55.340132
-7.200384 55.338372
-7.195690 55.336026
-7.190703 55.334265
-7.186889 55.331919
-7.182489 55.329865
-7.179555 55.326932
-7.180142 55.322531
-7.180435 55.317838
-7.176328 55.315491
-7.171928 55.313731
-7.167234 55.311384
-7.163714 55.309037
-7.160487 55.306397
-7.158434 55.303170
-7.155500 55.300236
-7.152567 55.297303
-7.149633 55.294369
-7.146700 55.291729
-7.142299 55.289676
-7.134672 55.288795
-7.129392 55.287622
-7.123818 55.285862
-7.118244 55.284395
-7.112671 55.282635
-7.107977 55.280875
-7.102697 55.279115
-7.096243 55.277941
-7.092722 55.275888
-7.088909 55.273248
-7.085975 55.270607
-7.081282 55.268554
-7.077468 55.266207
-7.071308 55.265034
-7.065441 55.266207
-7.061334 55.268261
-7.056053 55.270021
-7.051946 55.272368
-7.047546 55.270314
-7.045199 55.267087
-7.042266 55.264154
-7.035225 55.263274
-7.028478 55.264154
-7.023197 55.262394
-7.020264 55.259753
-7.016450 55.257113
-7.012637 55.254766
-7.007943 55.252713
-7.001783 55.252713
-6.994449 55.252713
-6.988875 55.251246
-6.983301 55.249779
-6.975381 55.249486
-6.969807 55.250659
-6.962473 55.250953
-6.956019 55.249779
-6.951326 55.247726
-6.947805 55.245379
-6.943992 55.243032
-6.938711 55.241272
-6.934311 55.238925
-6.931671 55.235992
-6.932258 55.232471
-6.933431 55.228364
-6.934311 55.224551
-6.935778 55.220151
-6.941352 55.219270
-6.946632 55.217510
-6.949859 55.214577
-6.953379 55.212230
-6.958660 55.210470
-6.964233 55.209296
-6.970100 55.208123
-6.975674 55.206950
-6.980074 55.204603
-6.985061 55.203136
-6.989168 55.200789
-6.995035 55.199616
-6.999729 55.198149
-7.005596 55.196976
-7.012343 55.196095
-7.017917 55.194922
-7.023491 55.193749
-7.028478 55.191988
-7.033465 55.190228
-7.037865 55.188468
-7.042852 55.186708
-7.046959 55.184361
-7.051359 55.182308
-7.055466 55.179961
-7.059573 55.178201
-7.063094 55.177321
-7.067201 55.174974
-7.073068 55.173801
-7.077761 55.172334
-7.081868 55.169987
-7.087149 55.168227
-7.091842 55.166760
-7.096243 55.164413
-7.101523 55.162653
-7.106217 55.161186
-7.112084 55.160013
-7.117071 55.158253
-7.122058 55.156786
-7.127632 55.155319
-7.133205 55.154146
-7.138192 55.152386
-7.144059 55.151506
-7.149047 55.149745
-7.154034 55.147985
-7.159021 55.146519
-7.163421 55.144172
-7.167528 55.141825
-7.171635 55.139478
-7.175742 55.137131
-7.179555 55.134491
-7.183662 55.132438
-7.186889 55.129797
-7.190409 55.126864
-7.194223 55.124517
-7.197450 55.121583
-7.200384 55.118650
-7.203610 55.116010
-7.206251 55.112783
-7.208891 55.109849
-7.211531 55.106622
-7.215051 55.103982
-7.217691 55.100755
-7.221212 55.099289
-7.224732 55.096355
-7.227959 55.094008
-7.230892 55.090781
-7.233239 55.087554
-7.236173 55.084327
-7.239400 55.081981
-7.243800 55.079634
-7.247320 55.076994
-7.249960 55.073767
-7.252894 55.070833
-7.253187 55.066139
-7.253774 55.065846
-7.253774 55.066726
-7.252894 55.062913
-7.250547 55.059686
-7.251721 55.055579
-7.253481 55.052058
-7.254947 55.047951
-7.251134 55.046485
-7.245267 55.046778
-7.239400 55.047951
-7.233826 55.049125
-7.228252 55.050298
-7.221798 55.051178
-7.216225 55.052352
-7.209478 55.052939
-7.203024 55.053525
-7.196570 55.054405
-7.190703 55.055579
-7.183662 55.055872
-7.176328 55.056165
-7.170168 55.055872
-7.164008 55.054699
-7.159021 55.052645
-7.155207 55.050298
-7.150807 55.048245
-7.146993 55.045898
-7.141713 55.043845
